id,shipment_id,type,occurred_at,source,event_id,recorded_at
1188,238,ARRIVED_DEST_PORT,2026-06-17 15:53:00+00,CARRIER_EDI,3521e233-b7b4-4f7f-982d-837fc80f6dcd,2026-09-10 09:23:18.966662+00
1189,238,CUSTOMS_CLEARED,2026-06-18 17:07:00+00,CARRIER_EDI,a1f79dc1-ceba-43ee-8ea7-ad1f32014b50,2026-09-10 09:23:18.966662+00
1190,238,RECEIVED_FC,2026-06-23 08:25:00+00,WMS,e42561b2-7364-4913-b391-bb387662e0c8,2026-09-10 09:23:18.966662+00
1191,239,BOOKED,2025-11-15 12:16:00+00,CARRIER_EDI,66e1a785-94ba-43d2-8327-ccda072d9d28,2026-09-10 09:23:18.966662+00
1192,239,DEPARTED_ORIGIN,2025-11-19 07:05:00+00,CARRIER_EDI,c42e138e-fcd0-4f38-9533-687d2607be88,2026-09-10 09:23:18.966662+00
1193,239,ARRIVED_DEST_PORT,2025-12-28 14:44:00+00,CARRIER_EDI,6cff7095-b933-4c50-89d8-3225760b7dba,2026-09-10 09:23:18.966662+00
1194,239,CUSTOMS_CLEARED,2025-12-31 07:15:00+00,CARRIER_EDI,e07cdd73-eb61-4009-83d7-02c46fd839a7,2026-09-10 09:23:18.966662+00
1195,239,RECEIVED_FC,2026-01-05 07:54:00+00,WMS,5bbcfb57-60d2-4488-ad4a-93322c6d374f,2026-09-10 09:23:18.966662+00
1196,240,BOOKED,2026-06-19 09:29:00+00,CARRIER_EDI,b8c79645-b917-4fe2-8771-e39560e20903,2026-09-10 09:23:18.966662+00
1197,240,DEPARTED_ORIGIN,2026-06-26 12:25:00+00,CARRIER_EDI,4f05649a-477c-4fa3-b6ca-5a3c83db3b62,2026-09-10 09:23:18.966662+00
1198,240,ARRIVED_DEST_PORT,2026-07-16 16:49:00+00,CARRIER_EDI,66d563e3-b29b-41f0-816a-7cac47d8042a,2026-09-10 09:23:18.966662+00
1199,240,CUSTOMS_CLEARED,2026-07-17 15:07:00+00,CARRIER_EDI,14645f57-17c0-4c72-8c91-20e94f9cc15b,2026-09-10 09:23:18.966662+00
1200,240,RECEIVED_FC,2026-07-19 16:21:00+00,WMS,e9c2e1e8-f9e1-4cb0-b797-84f0967ba2f6,2026-09-10 09:23:18.966662+00
1201,241,BOOKED,2025-11-09 10:08:00+00,CARRIER_EDI,1d48fae2-8617-42f1-a774-6c4544a32225,2026-09-10 09:23:18.966662+00
1202,241,DEPARTED_ORIGIN,2025-11-15 09:08:00+00,CARRIER_EDI,9765666c-9030-45a6-a8d2-c13d3dd9e1ec,2026-09-10 09:23:18.966662+00
1203,241,ARRIVED_DEST_PORT,2025-12-19 06:07:00+00,CARRIER_EDI,3725e8d4-0c8f-4fde-b43c-63debf4f6860,2026-09-10 09:23:18.966662+00
1204,241,CUSTOMS_CLEARED,2025-12-22 09:17:00+00,CARRIER_EDI,2c19872c-1ecf-4fff-8b06-da90c9c6645b,2026-09-10 09:23:18.966662+00
1205,241,RECEIVED_FC,2025-12-27 14:56:00+00,WMS,d0f5838f-2026-475e-ada8-3adb7bf4151d,2026-09-10 09:23:18.966662+00
1206,242,BOOKED,2026-05-26 15:41:00+00,CARRIER_EDI,1d9583f3-ecd9-4e7b-80d2-b66cc1b093c8,2026-09-10 09:23:18.966662+00
1207,242,DEPARTED_ORIGIN,2026-06-02 07:07:00+00,CARRIER_EDI,339a574e-6b5e-4e7f-a9ad-8ccf666c6233,2026-09-10 09:23:18.966662+00
1208,242,ARRIVED_DEST_PORT,2026-06-20 07:43:00+00,CARRIER_EDI,9b0c066b-ddec-431c-bd36-b2059462be9d,2026-09-10 09:23:18.966662+00
1209,242,CUSTOMS_CLEARED,2026-06-23 08:04:00+00,CARRIER_EDI,3d024033-5253-4e08-b1de-bccc8b9b69d7,2026-09-10 09:23:18.966662+00
1210,242,RECEIVED_FC,2026-06-27 13:06:00+00,WMS,d7f3c5ae-4e44-46f5-93e2-2d1b169d7259,2026-09-10 09:23:18.966662+00
1211,243,BOOKED,2025-12-26 11:22:00+00,CARRIER_EDI,9aa2eb53-bd52-4eb8-aeae-256a47bfb174,2026-09-10 09:23:18.966662+00
1212,243,DEPARTED_ORIGIN,2025-12-30 14:39:00+00,CARRIER_EDI,42e03f18-d10a-4694-9962-face1de7f67f,2026-09-10 09:23:18.966662+00
1213,243,ARRIVED_DEST_PORT,2026-01-14 08:12:00+00,CARRIER_EDI,8cbee15e-080f-4f31-a558-10176780da8e,2026-09-10 09:23:18.966662+00
1214,243,CUSTOMS_CLEARED,2026-01-18 08:36:00+00,CARRIER_EDI,7b741296-a497-4b81-8eff-c079c22ff2f3,2026-09-10 09:23:18.966662+00
1215,243,RECEIVED_FC,2026-01-20 07:26:00+00,WMS,3fea5e38-2ec4-4810-a434-9aa4111d50f6,2026-09-10 09:23:18.966662+00
1216,244,BOOKED,2026-03-06 10:11:00+00,CARRIER_EDI,c288d97b-1112-4862-b218-81cd5b589c2d,2026-09-10 09:23:18.966662+00
1217,244,DEPARTED_ORIGIN,2026-03-13 10:36:00+00,CARRIER_EDI,ddb48b7b-43ce-4df3-91f1-68a711c5e10a,2026-09-10 09:23:18.966662+00
1218,244,ARRIVED_DEST_PORT,2026-04-02 06:14:00+00,CARRIER_EDI,ce0da06a-8063-44e7-82df-cd98a96bfa92,2026-09-10 09:23:18.966662+00
1219,244,CUSTOMS_CLEARED,2026-04-06 12:42:00+00,CARRIER_EDI,6de466fc-4a93-4cc2-b828-4ba8d3c24ab5,2026-09-10 09:23:18.966662+00
1220,244,RECEIVED_FC,2026-04-08 15:53:00+00,WMS,6345a862-7327-4906-bc8e-401f5052f136,2026-09-10 09:23:18.966662+00
1221,245,BOOKED,2025-10-02 12:51:00+00,CARRIER_EDI,d982f8c8-8b8d-494c-87c5-10abb1a76be5,2026-09-10 09:23:18.966662+00
1222,245,DEPARTED_ORIGIN,2025-10-06 06:10:00+00,CARRIER_EDI,9b39ced7-9a15-4429-b866-52cec75af3a7,2026-09-10 09:23:18.966662+00
1223,245,ARRIVED_DEST_PORT,2025-10-26 16:10:00+00,CARRIER_EDI,d06c6235-aa0e-4eed-aa8b-46ac07b01bf0,2026-09-10 09:23:18.966662+00
1224,245,CUSTOMS_CLEARED,2025-10-27 08:44:00+00,CARRIER_EDI,05f29720-68b6-4d64-8624-c7ccdeb59a2c,2026-09-10 09:23:18.966662+00
1225,245,RECEIVED_FC,2025-11-01 17:15:00+00,WMS,0a751f72-a602-4f19-ab6c-707473bde5db,2026-09-10 09:23:18.966662+00
1226,246,BOOKED,2026-05-17 07:31:00+00,CARRIER_EDI,a903bd30-bde6-4d09-95c9-8888515aa684,2026-09-10 09:23:18.966662+00
1227,246,DEPARTED_ORIGIN,2026-05-21 13:27:00+00,CARRIER_EDI,ea27bd40-7985-4864-be91-4623642b714f,2026-09-10 09:23:18.966662+00
1228,246,ARRIVED_DEST_PORT,2026-06-13 13:42:00+00,CARRIER_EDI,3d33b91e-e1b5-42ed-8e29-9b0b3e755989,2026-09-10 09:23:18.966662+00
1229,246,CUSTOMS_CLEARED,2026-06-16 10:59:00+00,CARRIER_EDI,5ec51d4f-3773-48f6-87a8-c762a236f3fd,2026-09-10 09:23:18.966662+00
1230,246,RECEIVED_FC,2026-06-22 13:43:00+00,WMS,9a8d5faa-4b58-404a-856b-d91dfd9e139b,2026-09-10 09:23:18.966662+00
1231,247,BOOKED,2026-03-26 12:19:00+00,CARRIER_EDI,8349d887-fec6-404a-85d8-78657c900448,2026-09-10 09:23:18.966662+00
1232,247,DEPARTED_ORIGIN,2026-03-30 12:14:00+00,CARRIER_EDI,343e5f04-60ce-4f9c-aa07-36645ccc8563,2026-09-10 09:23:18.966662+00
1233,247,ARRIVED_DEST_PORT,2026-04-28 14:53:00+00,CARRIER_EDI,c0115b9d-9fde-41d8-b85b-767a858794f6,2026-09-10 09:23:18.966662+00
1234,247,CUSTOMS_CLEARED,2026-04-30 10:18:00+00,CARRIER_EDI,16529f93-d7f3-4f80-9f8e-6a13a6887b6b,2026-09-10 09:23:18.966662+00
1235,247,RECEIVED_FC,2026-05-03 14:11:00+00,WMS,524fb471-9aae-44b4-b71d-a8b7cbbbc14d,2026-09-10 09:23:18.966662+00
1236,248,BOOKED,2026-06-24 17:10:00+00,CARRIER_EDI,aeb9576a-70e4-4085-944e-db176f4caa1e,2026-09-10 09:23:18.966662+00
1237,248,DEPARTED_ORIGIN,2026-06-28 06:07:00+00,CARRIER_EDI,e6d7f6d1-c356-4822-91e8-e3c3099e270c,2026-09-10 09:23:18.966662+00
1238,248,ARRIVED_DEST_PORT,2026-07-18 15:45:00+00,CARRIER_EDI,eab9656f-816f-4592-beb4-cace6458a914,2026-09-10 09:23:18.966662+00
1239,248,CUSTOMS_CLEARED,2026-07-22 06:16:00+00,CARRIER_EDI,6abbbe2f-8842-4a4a-954f-0bbf20ce0516,2026-09-10 09:23:18.966662+00
1240,248,RECEIVED_FC,2026-07-28 09:43:00+00,WMS,1805d60b-c6fb-421c-975e-61c5f85d7e4f,2026-09-10 09:23:18.966662+00
1241,249,BOOKED,2025-12-18 14:02:00+00,CARRIER_EDI,a9fc34b8-e9d0-4508-95e4-0df807225192,2026-09-10 09:23:18.966662+00
1242,249,DEPARTED_ORIGIN,2025-12-24 06:17:00+00,CARRIER_EDI,fdbe56b3-6c42-4cc2-a26c-96f3418de6dd,2026-09-10 09:23:18.966662+00
1243,249,ARRIVED_DEST_PORT,2026-01-19 06:55:00+00,CARRIER_EDI,01b29ea5-a4db-40df-95a8-a46ae54aae1d,2026-09-10 09:23:18.966662+00
1244,249,CUSTOMS_CLEARED,2026-01-21 09:22:00+00,CARRIER_EDI,4af941d8-e92c-464b-9aef-2ce3fb99594a,2026-09-10 09:23:18.966662+00
1245,249,RECEIVED_FC,2026-01-25 10:50:00+00,WMS,267b5644-8c39-401e-9a7b-09495d06a89e,2026-09-10 09:23:18.966662+00
1246,250,BOOKED,2026-05-24 15:58:00+00,CARRIER_EDI,e9866040-ec23-4de9-b893-ee2efac06818,2026-09-10 09:23:18.966662+00
1247,250,DEPARTED_ORIGIN,2026-05-28 13:01:00+00,CARRIER_EDI,8fba1598-d567-4c13-924a-2dec1752eee6,2026-09-10 09:23:18.966662+00
1248,250,ARRIVED_DEST_PORT,2026-06-17 09:05:00+00,CARRIER_EDI,64f6fda2-987b-41be-b53b-efb0eca30af6,2026-09-10 09:23:18.966662+00
1249,250,CUSTOMS_CLEARED,2026-06-18 09:31:00+00,CARRIER_EDI,27f5f484-7d4a-41c5-b2c6-d38b1681e6b9,2026-09-10 09:23:18.966662+00
1250,250,RECEIVED_FC,2026-06-22 12:19:00+00,WMS,9ea34e38-3284-47e9-ab32-bd573cfaf828,2026-09-10 09:23:18.966662+00
1251,251,BOOKED,2025-10-06 17:37:00+00,CARRIER_EDI,659b8e9c-409f-44a2-af45-d4c03c69193d,2026-09-10 09:23:18.966662+00
1252,251,DEPARTED_ORIGIN,2025-10-13 11:36:00+00,CARRIER_EDI,8107a00c-ec7f-4c89-97d2-ce93a80cc3c0,2026-09-10 09:23:18.966662+00
1253,251,ARRIVED_DEST_PORT,2025-11-06 17:34:00+00,CARRIER_EDI,c695eda4-8aa2-4b87-bde7-9795289819e6,2026-09-10 09:23:18.966662+00
1254,251,CUSTOMS_CLEARED,2025-11-08 11:21:00+00,CARRIER_EDI,8396d841-4c89-4b98-a75c-30d261bd4a80,2026-09-10 09:23:18.966662+00
1255,251,RECEIVED_FC,2025-11-11 15:11:00+00,WMS,0557131c-9e79-4444-92f0-c601ff2a2b46,2026-09-10 09:23:18.966662+00
1256,252,BOOKED,2025-11-07 16:36:00+00,CARRIER_EDI,6d97177f-ee45-4044-a8fb-4283620fa00e,2026-09-10 09:23:18.966662+00
1257,252,DEPARTED_ORIGIN,2025-11-14 08:20:00+00,CARRIER_EDI,abdd8002-d826-40e7-9e3e-a9ebf7201ce5,2026-09-10 09:23:18.966662+00
1258,252,ARRIVED_DEST_PORT,2025-12-09 17:50:00+00,CARRIER_EDI,2713e06c-38f7-4de4-92c5-f4fa0defaafd,2026-09-10 09:23:18.966662+00
1259,252,CUSTOMS_CLEARED,2025-12-13 07:41:00+00,CARRIER_EDI,c6297698-fee4-49d2-b11a-ec216a4c99d0,2026-09-10 09:23:18.966662+00
1260,252,RECEIVED_FC,2025-12-18 14:56:00+00,WMS,b895f5e9-5806-44db-9820-2d1828ba01f7,2026-09-10 09:23:18.966662+00
1261,253,BOOKED,2026-06-13 12:06:00+00,CARRIER_EDI,44823f63-fc9c-483e-8ee2-de10400c1862,2026-09-10 09:23:18.966662+00
1262,253,DEPARTED_ORIGIN,2026-06-17 15:13:00+00,CARRIER_EDI,ee694b32-dac5-447b-abd9-07742ad328b8,2026-09-10 09:23:18.966662+00
1263,253,ARRIVED_DEST_PORT,2026-07-06 15:45:00+00,CARRIER_EDI,80c89107-e092-45a9-a922-6e685bc5cbb4,2026-09-10 09:23:18.966662+00
1264,253,CUSTOMS_CLEARED,2026-07-08 06:56:00+00,CARRIER_EDI,2e0cb826-5a6b-480a-bc38-97a2a7277714,2026-09-10 09:23:18.966662+00
1265,253,RECEIVED_FC,2026-07-14 12:59:00+00,WMS,b68c2ee6-c334-4091-8d94-e7ca3cd86125,2026-09-10 09:23:18.966662+00
1266,254,BOOKED,2026-08-05 14:34:00+00,CARRIER_EDI,95fffd5a-99cb-4ab2-ba12-2700e29b93c0,2026-09-10 09:23:18.966662+00
1267,254,DEPARTED_ORIGIN,2026-08-10 12:16:00+00,CARRIER_EDI,3608fa0e-b727-4a3a-8bfd-cb1466fe07d1,2026-09-10 09:23:18.966662+00
1268,254,ARRIVED_DEST_PORT,2026-09-23 10:50:00+00,CARRIER_EDI,879fb892-db47-42c6-8f56-ffb8400b9dd7,2026-09-10 09:23:18.966662+00
1269,254,CUSTOMS_CLEARED,2026-09-25 08:32:00+00,CARRIER_EDI,c5ff17eb-bf8d-4cce-b7a1-784147b895f8,2026-09-10 09:23:18.966662+00
1270,254,RECEIVED_FC,2026-09-30 11:24:00+00,WMS,f573ce56-46fb-4332-829d-cab11e88171a,2026-09-10 09:23:18.966662+00
1271,255,BOOKED,2026-08-10 17:03:00+00,CARRIER_EDI,b7b9a9a9-7a21-4658-a0a0-61e2905788d0,2026-09-10 09:23:18.966662+00
1272,255,DEPARTED_ORIGIN,2026-08-16 06:22:00+00,CARRIER_EDI,945b27c2-b03d-48b2-b67a-c52734317f66,2026-09-10 09:23:18.966662+00
1273,255,ARRIVED_DEST_PORT,2026-09-01 06:47:00+00,CARRIER_EDI,ca2106d9-7f47-42c0-9cfc-6623efe7a7a2,2026-09-10 09:23:18.966662+00
1274,255,CUSTOMS_CLEARED,2026-09-02 16:42:00+00,CARRIER_EDI,d8268e3b-761f-4d4a-9c0d-dbf916491ce0,2026-09-10 09:23:18.966662+00
1275,255,RECEIVED_FC,2026-09-08 15:15:00+00,WMS,5f74ce4d-1afc-4aca-8b76-c92c5be9bca5,2026-09-10 09:23:18.966662+00
1276,256,BOOKED,2026-03-28 17:59:00+00,CARRIER_EDI,990e9f10-ca01-4759-9e6b-77f010aed9fa,2026-09-10 09:23:18.966662+00
1277,256,DEPARTED_ORIGIN,2026-04-04 06:44:00+00,CARRIER_EDI,c0caf986-d424-4ddc-b0d6-776920e2446f,2026-09-10 09:23:18.966662+00
1278,256,ARRIVED_DEST_PORT,2026-05-07 07:36:00+00,CARRIER_EDI,e3f5d3e7-a0a7-4401-bfec-ba1b63fc7860,2026-09-10 09:23:18.966662+00
1279,256,CUSTOMS_CLEARED,2026-05-11 15:29:00+00,CARRIER_EDI,21bf0516-5231-48b7-8eaa-179acc865039,2026-09-10 09:23:18.966662+00
1280,256,RECEIVED_FC,2026-05-15 07:02:00+00,WMS,a50336f7-c241-4f58-ba6b-96304c0a7e4b,2026-09-10 09:23:18.966662+00
1281,257,BOOKED,2026-05-04 15:24:00+00,CARRIER_EDI,a73e3196-dfa7-4990-a207-3512ab163739,2026-09-10 09:23:18.966662+00
1282,257,DEPARTED_ORIGIN,2026-05-08 13:26:00+00,CARRIER_EDI,45501ae3-b728-4a86-b2b9-2df5040bd57e,2026-09-10 09:23:18.966662+00
1283,257,ARRIVED_DEST_PORT,2026-06-10 12:14:00+00,CARRIER_EDI,68a8be74-5f4f-4a5f-ae94-e34b8f3d793b,2026-09-10 09:23:18.966662+00
1284,257,CUSTOMS_CLEARED,2026-06-11 17:56:00+00,CARRIER_EDI,ed4dc9ab-d39b-45f3-a0db-f5e2500840d2,2026-09-10 09:23:18.966662+00
1285,257,RECEIVED_FC,2026-06-16 06:25:00+00,WMS,93bd13df-1b47-4fa7-9c06-076bf58e4c0d,2026-09-10 09:23:18.966662+00
1286,258,BOOKED,2025-09-14 09:31:00+00,CARRIER_EDI,c02ac5bb-e4e9-4fa2-a21f-dc85562c74bd,2026-09-10 09:23:18.966662+00
1287,258,DEPARTED_ORIGIN,2025-09-17 15:47:00+00,CARRIER_EDI,4e8ef4ed-2f87-48a5-b3f9-c69aad60576f,2026-09-10 09:23:18.966662+00
1288,258,ARRIVED_DEST_PORT,2025-10-03 06:25:00+00,CARRIER_EDI,9e4fda18-2d1f-4e3c-8a62-f662f748865e,2026-09-10 09:23:18.966662+00
1289,258,CUSTOMS_CLEARED,2025-10-04 09:47:00+00,CARRIER_EDI,60ed3125-bf30-4d45-9f98-da2dea260422,2026-09-10 09:23:18.966662+00
1290,258,RECEIVED_FC,2025-10-09 15:23:00+00,WMS,6012eefd-e0ed-4f39-b7d5-da64da46c8dd,2026-09-10 09:23:18.966662+00
1291,259,BOOKED,2025-09-22 12:36:00+00,CARRIER_EDI,9cb14400-16e4-4fcd-8eef-5d10e4ca3867,2026-09-10 09:23:18.966662+00
1292,259,DEPARTED_ORIGIN,2025-09-26 07:08:00+00,CARRIER_EDI,eb0a691d-05be-41b7-84a6-3c10416b7f16,2026-09-10 09:23:18.966662+00
1293,259,ARRIVED_DEST_PORT,2025-10-16 06:46:00+00,CARRIER_EDI,da3ba529-ec16-4704-9bb0-646dfce294e7,2026-09-10 09:23:18.966662+00
1294,259,CUSTOMS_CLEARED,2025-10-19 13:39:00+00,CARRIER_EDI,9f36751e-cd6d-4028-a065-781ed9f5a875,2026-09-10 09:23:18.966662+00
1295,259,RECEIVED_FC,2025-10-25 16:39:00+00,WMS,fded884a-622c-4faf-8474-847bd8954439,2026-09-10 09:23:18.966662+00
1296,260,BOOKED,2025-10-30 11:41:00+00,CARRIER_EDI,8e3be3b6-6be7-4930-a895-298065da4966,2026-09-10 09:23:18.966662+00
1297,260,DEPARTED_ORIGIN,2025-11-05 09:24:00+00,CARRIER_EDI,c1c9d9be-f02a-4fbc-b17a-4ba2f1c1acd6,2026-09-10 09:23:18.966662+00
1298,260,ARRIVED_DEST_PORT,2025-11-28 06:03:00+00,CARRIER_EDI,3d0e3b09-94f4-475c-a295-f62aae69ce5e,2026-09-10 09:23:18.966662+00
1299,260,CUSTOMS_CLEARED,2025-12-02 06:47:00+00,CARRIER_EDI,1a6fd978-9e01-4299-8733-1708b1a3b51b,2026-09-10 09:23:18.966662+00
1300,260,RECEIVED_FC,2025-12-06 17:46:00+00,WMS,06cd8349-6d37-4cd6-ade6-0956bb397cfc,2026-09-10 09:23:18.966662+00
1301,261,BOOKED,2026-03-11 08:00:00+00,CARRIER_EDI,2caba88b-0628-4ea3-933c-eff6bb86777c,2026-09-10 09:23:18.966662+00
1302,261,DEPARTED_ORIGIN,2026-03-16 09:29:00+00,CARRIER_EDI,be38961c-fca8-4829-9c92-911e494bfbb8,2026-09-10 09:23:18.966662+00
1303,261,ARRIVED_DEST_PORT,2026-04-13 15:46:00+00,CARRIER_EDI,ad330c09-c5eb-4840-b8b0-b0afac52eeaf,2026-09-10 09:23:18.966662+00
1304,261,CUSTOMS_CLEARED,2026-04-14 14:51:00+00,CARRIER_EDI,64f04ed7-518d-4523-af59-1cfffc5c5a05,2026-09-10 09:23:18.966662+00
1305,261,RECEIVED_FC,2026-04-16 13:23:00+00,WMS,29a25a54-975e-4a63-ac60-a74cd554ef4b,2026-09-10 09:23:18.966662+00
1306,262,BOOKED,2026-05-07 10:41:00+00,CARRIER_EDI,35a38fdc-3cb7-4629-9644-6a9eba77d240,2026-09-10 09:23:18.966662+00
1307,262,DEPARTED_ORIGIN,2026-05-13 07:01:00+00,CARRIER_EDI,13b03800-9a1c-4d2d-99bc-aeb44a7cac99,2026-09-10 09:23:18.966662+00
1308,262,ARRIVED_DEST_PORT,2026-06-13 17:40:00+00,CARRIER_EDI,0774f252-0811-4a2b-8f38-ca10d06bad25,2026-09-10 09:23:18.966662+00
1309,262,CUSTOMS_CLEARED,2026-06-15 17:59:00+00,CARRIER_EDI,ae03f275-b400-4164-91cf-8c258a22e818,2026-09-10 09:23:18.966662+00
1310,262,RECEIVED_FC,2026-06-20 16:05:00+00,WMS,3c79b66a-60d2-4dba-a161-ccafb0e7cab5,2026-09-10 09:23:18.966662+00
1311,263,BOOKED,2026-02-23 17:31:00+00,CARRIER_EDI,0fadb197-db81-45f7-b046-56c4f290caa5,2026-09-10 09:23:18.966662+00
1312,263,DEPARTED_ORIGIN,2026-02-27 16:34:00+00,CARRIER_EDI,53136c68-7765-4c9e-b32a-14aa7920c149,2026-09-10 09:23:18.966662+00
1313,263,ARRIVED_DEST_PORT,2026-03-29 10:10:00+00,CARRIER_EDI,0364ba56-2eb7-4d6e-91dd-ba2762b67c47,2026-09-10 09:23:18.966662+00
1314,263,CUSTOMS_CLEARED,2026-04-01 14:48:00+00,CARRIER_EDI,82e12594-2163-4426-a807-6fecc4b28fd1,2026-09-10 09:23:18.966662+00
1315,263,RECEIVED_FC,2026-04-03 15:33:00+00,WMS,04472010-256f-4997-9381-2edbb0ccb6c6,2026-09-10 09:23:18.966662+00
1316,264,BOOKED,2026-06-22 07:02:00+00,CARRIER_EDI,94e8be66-cc48-40e1-9728-e574f6950ed5,2026-09-10 09:23:18.966662+00
1317,264,DEPARTED_ORIGIN,2026-06-27 13:33:00+00,CARRIER_EDI,b776ccdb-83a0-475b-91e8-a0b7e0877a5e,2026-09-10 09:23:18.966662+00
1318,264,ARRIVED_DEST_PORT,2026-08-01 09:11:00+00,CARRIER_EDI,9db89df3-2b71-439e-b66e-d60f90d2d7ef,2026-09-10 09:23:18.966662+00
1319,264,CUSTOMS_CLEARED,2026-08-04 06:28:00+00,CARRIER_EDI,84e6ca1e-50ac-46d6-829e-ac4f8a842c8b,2026-09-10 09:23:18.966662+00
1320,264,RECEIVED_FC,2026-08-09 07:51:00+00,WMS,7824c548-af83-422a-9670-c89cff681350,2026-09-10 09:23:18.966662+00
1321,265,BOOKED,2026-06-21 10:25:00+00,CARRIER_EDI,3b6c358e-0586-43a4-80fb-79799f069245,2026-09-10 09:23:18.966662+00
1322,265,DEPARTED_ORIGIN,2026-06-28 15:59:00+00,CARRIER_EDI,e37c6719-0ee4-4d5e-986c-342f7e4d0871,2026-09-10 09:23:18.966662+00
1323,265,ARRIVED_DEST_PORT,2026-07-15 12:30:00+00,CARRIER_EDI,210a5984-5262-4405-ba17-8ac30c5373b2,2026-09-10 09:23:18.966662+00
1324,265,CUSTOMS_CLEARED,2026-07-19 06:59:00+00,CARRIER_EDI,7f1469df-c57a-410d-a78f-4e7553179c19,2026-09-10 09:23:18.966662+00
1325,265,RECEIVED_FC,2026-07-22 07:26:00+00,WMS,633b3902-b90f-4f68-bd42-86f51a3023f7,2026-09-10 09:23:18.966662+00
1326,266,BOOKED,2025-09-08 16:01:00+00,CARRIER_EDI,373c3b2c-9a69-4f0b-88ce-492931affc47,2026-09-10 09:23:18.966662+00
1327,266,DEPARTED_ORIGIN,2025-09-14 06:24:00+00,CARRIER_EDI,74f2dffb-15d3-40ce-ae3a-bab29e086c6b,2026-09-10 09:23:18.966662+00
1328,266,ARRIVED_DEST_PORT,2025-09-29 13:45:00+00,CARRIER_EDI,6f46ac94-c422-497c-96bd-987c3167ba52,2026-09-10 09:23:18.966662+00
1329,266,CUSTOMS_CLEARED,2025-10-01 16:43:00+00,CARRIER_EDI,38b12837-e327-4b8c-b805-8ca5597e254e,2026-09-10 09:23:18.966662+00
1330,266,RECEIVED_FC,2025-10-06 12:24:00+00,WMS,e241923c-f4bb-47a7-b804-2d0210635a85,2026-09-10 09:23:18.966662+00
1331,267,BOOKED,2026-02-13 14:55:00+00,CARRIER_EDI,a6f03691-4271-4ca4-9ee0-323cb9c99460,2026-09-10 09:23:18.966662+00
1332,267,DEPARTED_ORIGIN,2026-02-18 09:50:00+00,CARRIER_EDI,4b8d32b4-051a-4730-8e4e-9926555ef4fd,2026-09-10 09:23:18.966662+00
1333,267,ARRIVED_DEST_PORT,2026-03-10 17:35:00+00,CARRIER_EDI,84dd7e38-a5d7-4d57-a440-fcdbfddeb8f5,2026-09-10 09:23:18.966662+00
1334,267,CUSTOMS_CLEARED,2026-03-11 12:02:00+00,CARRIER_EDI,9706fd5d-ef96-4870-8e75-5e709cf20791,2026-09-10 09:23:18.966662+00
1335,267,RECEIVED_FC,2026-03-14 11:56:00+00,WMS,1a15e941-cb9f-4510-8385-56c7da756192,2026-09-10 09:23:18.966662+00
1336,268,BOOKED,2026-04-11 11:53:00+00,CARRIER_EDI,6db024f1-9f3f-432d-870f-6c26b23d3e13,2026-09-10 09:23:18.966662+00
1337,268,DEPARTED_ORIGIN,2026-04-14 10:17:00+00,CARRIER_EDI,f656057d-2d89-43df-8fcb-96b7d974f7b0,2026-09-10 09:23:18.966662+00
1338,268,ARRIVED_DEST_PORT,2026-05-07 10:51:00+00,CARRIER_EDI,4afdc8f4-81cd-4cb9-b271-6ef43f7f771e,2026-09-10 09:23:18.966662+00
1339,268,CUSTOMS_CLEARED,2026-05-11 17:42:00+00,CARRIER_EDI,be681c98-1497-4da8-99d1-757b5b0bfb7e,2026-09-10 09:23:18.966662+00
1340,268,RECEIVED_FC,2026-05-15 13:53:00+00,WMS,89598d7c-2e25-4309-a8a0-0a41bf283898,2026-09-10 09:23:18.966662+00
1341,269,BOOKED,2025-11-12 07:08:00+00,CARRIER_EDI,b3973596-0d35-432e-bb53-ee79ede79b75,2026-09-10 09:23:18.966662+00
1342,269,DEPARTED_ORIGIN,2025-11-16 13:52:00+00,CARRIER_EDI,4bb340f6-5ff2-4a34-a20c-901ee0701a13,2026-09-10 09:23:18.966662+00
1343,269,ARRIVED_DEST_PORT,2025-12-02 08:52:00+00,CARRIER_EDI,bb8e8364-813b-4ae2-866a-50b1a1d382e7,2026-09-10 09:23:18.966662+00
1344,269,CUSTOMS_CLEARED,2025-12-06 15:53:00+00,CARRIER_EDI,30ca32da-5113-4a2c-863f-d97b9181b005,2026-09-10 09:23:18.966662+00
1345,269,RECEIVED_FC,2025-12-09 11:11:00+00,WMS,ace8adc4-74a8-413d-ac90-a4678bbff2e1,2026-09-10 09:23:18.966662+00
1346,270,BOOKED,2026-07-13 09:45:00+00,CARRIER_EDI,91f24bb3-9277-473f-b000-cc04400ac6a2,2026-09-10 09:23:18.966662+00
1347,270,DEPARTED_ORIGIN,2026-07-17 15:07:00+00,CARRIER_EDI,c66517ca-5ba5-4466-b560-862975057637,2026-09-10 09:23:18.966662+00
1348,270,ARRIVED_DEST_PORT,2026-08-06 15:08:00+00,CARRIER_EDI,a8181c5b-7030-4ede-a883-fb48f25d8d17,2026-09-10 09:23:18.966662+00
1349,270,CUSTOMS_CLEARED,2026-08-07 17:16:00+00,CARRIER_EDI,09fac4c2-3e3d-40d6-aec1-98f044cfa933,2026-09-10 09:23:18.966662+00
1350,270,RECEIVED_FC,2026-08-10 07:09:00+00,WMS,e77096a6-e8c4-4d41-a77d-5aa93a521bb1,2026-09-10 09:23:18.966662+00
